-22.843000000000004,-45.2205
-17.35,-47.4833
-20.7537,-47.5664
-23.8397,-47.6531
-4.3246,-38.8755
-23.544,-46.6265
-21.0061,-47.9836
-6.4123,-35.0462
-21.1426,-47.8215
-27.7808,-54.3734
-20.9362,-48.0708
-26.8333,-53.6667
-10.0055,-67.7205
-3.1264,-51.775
-19.5641,-46.8975
-20.2139,-41.9889
-4.3521,-70.0258
-21.2276,-50.7655
-23.4735,-46.6361
-23.5435,-46.6266
-25.5382,-49.3615
-28.8669,-50.93899999999999
-20.125,-40.2985
-23.6758,-53.4052
-29.9405,-50.9825
-23.5435,-46.6266
-18.4371,-49.1806
-23.2655,-52.4761
0.9637,-59.9464
-18.7515,-48.6035
-17.0582,-46.1741
-9.773,-36.0759
-21.6724,-49.7711
-21.2097,-50.1895
-30.1468,-52.0165
-23.5316,-46.9603
-23.003,-44.3085
-6.752000000000001,-43.5641
-28.7527,-51.8436
-11.8803,-46.7717
-18.5423,-50.4335
-24.9229,-51.3963
-2.9649,-57.5786
-8.7641,-67.3094
-3.0984,-39.6663
-12.5303,-57.8808
-28.4403,-49.5703
-8.2781,-35.0286
-22.8693,-47.443999999999996
-18.0145,-49.7824
-3.7132,-38.5336
-9.6618,-35.7258
-28.2588,-52.3972
-22.0089,-43.2653
-4.4472,-37.7596
-7.4878,-36.1386
-14.5084,-42.5867
-20.9967,-48.0154
-22.9192,-43.4408
-21.4838,-51.0189
-19.749000000000002,-44.8875
-23.506999999999998,-46.8665
-9.6746,-35.9565
-15.7968,-47.9403
-22.7833,-44.2333
-9.8322,-55.0153
-9.7833,-54.9833
-9.6667,-54.9667
-9.6833,-54.9667
-21.6078,-45.4239
-20.5458,-42.9625
-18.9114,-42.44
-22.3465,-48.0965
-14.196,-41.6572
-27.0986,-50.13
-23.5235,-46.893
-27.094,-48.908
-29.3464,-50.7016
-27.925,-54.0792
-2.8853,-39.9839
-19.3333,-52.6667
-20.2147,-47.6444
-20.2143,-47.6439
-11.9272,-46.2972
-22.701999999999998,-46.9765
-29.7825,-55.7695
-23.4628,-46.5333
-22.9111,-47.0964
-20.1602,-44.9091
-18.3519,-49.2197
-22.9044,-47.0625
-21.8438,-46.4923
-27.0016,-49.3639
-23.4163,-51.9611
-22.4888,-47.3903
-22.478,-47.4472
-17.9237,-49.1895
-22.899,-43.1985
-21.8499,-47.4697
-2.5268,-44.2972
-21.7551,-42.5483
-9.706,-35.8855
-3.0574,-60.077
-30.1293,-51.2975
-11.335,-62.2767
-10.2125,-63.8294
-10.5681,-63.6072
-12.4342,-64.2225
-9.3633,-62.5856
-9.2851,-63.1306
-9.4164,-61.9947
-9.7378,-66.6061
-12.0406,-63.5722
-9.7008,-64.5192
-9.8639,-62.1658
-9.7719,-66.3425
-9.6469,-65.725
-14.3432,-48.4308
-21.1268,-48.9628
-22.8061,-43.2582
-9.5546,-35.7366
-22.9924,-43.25
-9.9818,-67.8383
-19.5488,-44.0664
-15.3429,-49.72
-20.125,-40.2985
-25.4233,-49.2803
-22.695999999999998,-47.3422
-21.6187,-43.4217
-27.4292,-54.1206
-3.3255,-61.2016
-22.6105,-54.6848
-10.3542,-56.985
-12.9567,-60.1247
-13.0194,-60.1128
-8.283,-35.0255
-20.495,-43.4828
-23.6367,-46.4621
-19.3074,-50.7083
-12.4922,-60.4717
-9.4383,-35.724000000000004
0.8533,-51.2917
-18.5025,-49.4931
-18.4945,-49.6445
-22.7486,-44.9056
-24.0381,-49.4617
-24.0479,-49.4578
-17.0742,-40.0683
-21.8528,-43.8886
-15.5161,-49.4847
-22.57,-46.41
-26.7706,-52.1786
-19.4367,-41.6142
-3.2532,-39.2809
-21.5767,-46.6242
0.3843,-53.95399999999999
-14.1272,-42.5471
-14.1632,-42.4845
-14.185,-42.503
-14.2194,-42.507
-14.1415,-42.4783
-14.1146,-42.4749
-14.1082,-42.4746
-14.4528,-42.641000000000005
-20.0569,-44.6089
-26.9517,-52.4594
-21.8958,-42.0791
-2.9159,-39.9544
-20.2394,-44.7539
-6.0339,-36.544000000000004
-6.0166,-36.4835
-6.0489,-36.546
-6.0236,-36.472
-6.0303,-36.488
-6.0132,-36.4499
-20.9847,-41.71
-15.245,-40.2385
2.502,-50.9395
-21.3256,-44.6161
-12.694,-38.3145
-12.5975,-38.2732
-15.9697,-55.0883
-28.4317,-53.878
-27.8548,-54.4707
-28.4007,-54.9626
-30.8189,-51.7039
-8.3344,-35.0053
-7.2307,-35.89
-26.6123,-51.7401
-19.8091,-48.7255
-10.4681,-37.1815
-4.8424,-42.1836
-25.4175,-51.7514
-5.345,-35.9428
-5.3201,-35.9322
-5.3356,-35.9669
-5.2931,-35.9479
-21.7155,-41.3285
-27.6017,-51.3169
-6.5576,-34.9721
-13.3992,-48.1425
-21.6491,-41.3957
-29.3934,-50.7465
-22.7731,-47.36600000000001
-22.9258,-47.5567
-9.9439,-63.0642
-14.1831,-42.6227
-31.5458,-53.6566
-12.7833,-56.0
-4.4671,-37.7577
-22.9414,-50.5169
-22.9361,-50.2497
-24.7458,-52.4681
-28.351999999999997,-52.20399999999999
-22.658,-51.3598
-28.1156,-48.966
-9.3335,-36.1501
-23.66,-46.5285
-21.85,-47.7833
-30.9163,-55.7084
1.8265,-61.1136
-12.7418,-55.6773
-21.0556,-44.2094
-20.7019,-42.0394
-5.1149,-67.3281
-6.556,-34.969
-4.9438,-36.9918
-4.9457,-37.0036
-3.1938,-59.7647
-20.7978,-51.6318
-18.8483,-48.2765
-22.899,-43.1985
-27.6206,-53.8047
-21.1593,-47.8055
-23.4861,-47.4719
-23.4643,-46.5122
-22.8496,-47.0178
-23.9632,-46.36
-23.5188,-46.5914
-20.2304,-50.3345
-23.0951,-45.821999999999996
-15.3636,-55.4453
-15.3576,-55.4553
-26.5889,-51.7427
-12.7139,-60.8717
-27.35,-52.7667
-13.0839,-60.6222
-13.1517,-60.6567
-23.5066,-46.8666
-29.0083,-51.3792
-21.1254,-48.8248
-21.0966,-48.9335
-24.5972,-49.135
-22.7033,-47.6246
-29.1742,-51.2178
-3.7327,-38.6434
-27.8156,-50.4803
-25.4936,-52.2128
-25.4933,-52.225
-29.0167,-50.7167
-28.7055,-51.8506
-18.5294,-51.15
-18.6013,-51.1913
-8.0668,-34.9225
-26.6347,-48.7047
-23.1314,-45.7531
-23.2847,-45.9417
-22.453000000000003,-47.5205
-21.5487,-47.7725
-23.2949,-45.981
-12.7038,-38.5669
-26.7578,-52.2578
-26.9416,-51.7466
-12.9159,-38.4431
-12.9792,-38.4697
-12.9914,-38.4486
-10.9414,-37.0581
-9.6312,-35.6999
-9.6489,-35.7058
-12.9006,-38.3326
-9.4253,-40.5055
-10.9386,-37.0828
-19.215999999999998,-42.4745
-18.91,-48.2594
-21.1112,-47.8166
-22.7392,-46.9075
-26.9197,-50.4114
-19.8656,-43.9711
-7.4176,-35.2441
-30.54,-52.5125
-22.7818,-43.3025
-30.029,-51.2205
-23.1627,-54.3845
-8.1096,-35.0039
-19.9183,-49.1458
-30.8407,-55.7251
-30.8485,-55.6856
-30.8018,-55.7142
-30.8327,-55.7558
-30.7957,-55.7556
-30.783,-55.6906
-30.8512,-55.7527
-22.31,-42.8644
-12.0843,-38.3436
-7.7943,-34.9166
-28.5308,-49.3094
-22.406999999999996,-47.5515
-12.2698,-61.1862
-23.459,-46.5235
-20.7478,-47.4218
-25.8153,-49.0606
-21.1994,-50.1965
-23.1286,-49.7314
-21.8881,-48.1472
-23.6461,-46.6386
-12.5333,-60.8889
-12.5694,-60.8928
-33.6875,-53.381
-33.6565,-53.3936
-33.6594,-53.4003
-33.6647,-53.4164
-33.6681,-53.4218
-29.3584,-51.9556
-18.7794,-41.9541
-3.0241,-59.9592
-13.37,-59.0126
-21.5947,-48.3636
-22.5945,-47.3542
-21.134,-48.9635
-21.578000000000003,-50.4216
-21.8503,-50.2472
0.9031,-51.2592
-19.5319,-42.7672
-22.47,-50.7793
-22.5268,-51.494
-23.4303,-51.9774
-3.8366,-62.053000000000004
-15.2714,-49.158
-20.1517,-43.8842
-6.5758,-34.9718
-6.5701,-34.9674
-6.5566,-34.9664
-6.5814,-34.9747
-22.8892,-51.3931
-24.7758,-49.8856
-22.9192,-43.4408
-22.3563,-46.9605
-20.9295,-48.5072
-21.6335,-48.3421
-17.0778,-40.0853
-17.0725,-40.1047
-21.2116,-48.8296
-21.2118,-48.828
-20.3107,-49.5898
-20.0361,-50.6662
-21.2305,-50.5078
-20.2792,-48.1755
-28.6428,-52.9269
-13.1149,-60.5186
-3.5422,-38.8784
-23.4864,-46.7439
-21.1667,-42.0833
-15.4212,-49.7344
-7.5084,-34.9747
-15.6103,-56.1544
-17.6875,-49.1329
-23.682,-46.6135
-4.8503,-42.8765
-23.5822,-46.6736
-16.7083,-49.2725
-29.914,-51.1745
-15.592,-56.0875
-23.6288,-46.7015
-23.6461,-46.6386
-1.4558,-48.5044
-23.674,-46.688
-12.967,-38.5015
-23.6032,-46.6874
-1.3624,-48.3628
-22.1128,-44.8422
-20.0167,-47.6159
-22.1202,-51.7568
-9.9266,-59.9203
-23.4166,-47.1528
-19.9432,-44.0061
-26.6733,-51.7169
-20.1818,-48.6887
-23.3652,-52.7003
-15.1754,-49.7488
-31.7595,-52.474
-21.5208,-49.8611
-23.125999999999998,-54.1924
-23.6819,-51.6831
-22.899,-43.1985
-18.166,-47.9325
-29.939,-51.7085
-21.0286,-49.9184
-13.780999999999999,-57.8406
-27.5158,-49.0781
-14.4199,-42.6287
-2.8855,-39.9721
-22.6751,-49.7627
-26.7716,-51.0058
-21.4163,-48.2793
-26.6725,-51.7525
-32.3862,-52.327
-32.4127,-52.3555
-32.3689,-52.342
-18.95,-42.5167
-18.89,-42.724
-14.2927,-42.5853
-22.4833,-47.6
-17.9893,-48.531000000000006
-16.7861,-47.9419
-16.3208,-48.1883
-9.9783,-36.2156
-19.8089,-48.7295
-19.7046,-50.3289
-21.36,-46.9305
-3.6875,-45.428000000000004
-23.8608,-46.3623
-5.365,-49.1085
-23.6592,-53.3994
-5.4215,-35.8526
-22.6357,-47.6749
-18.5667,-53.1333
-28.9666,-51.75
-28.6714,-52.7086
-30.888,-55.7352
-7.2324,-39.478
-16.6947,-47.5085
-24.5633,-51.5533
-22.1578,-45.2806
-28.9808,-50.7825
-12.8236,-38.4245
-26.5994,-51.7255
-7.6116,-72.665
-7.6308,-72.67
-8.6369,-35.2617
-15.595999999999998,-56.097
-14.6333,-53.9333
-7.0167,-37.9667
-2.8117,-54.2989
-12.6456,-58.3189
-20.1169,-43.8681
-30.0914,-51.1556
-30.0914,-51.1556
-3.1423,-59.9705
-17.1171,-46.6541
-10.3303,-56.9814
-28.8833,-51.45
-21.3255,-50.9456
-21.1706,-47.6205
-13.9643,-42.6389
-21.9106,-50.856
-23.1569,-50.0936
-16.398,-48.9344
-10.7343,-37.8016
-26.7961,-52.1367
-25.2817,-51.876999999999995
-11.8567,-41.4742
-10.1633,-59.4642
-17.8335,-40.1786
-22.7623,-50.1025
-22.0536,-48.7021
-19.9716,-47.7589
-2.8318,-41.7136
-25.7589,-52.0869
-21.2515,-49.1283
-22.0541,-49.3107
-21.6237,-48.821000000000005
-23.5612,-52.4182
-22.4618,-50.4825
-8.8935,-35.6571
-23.6782,-50.4048
-21.114,-50.4543
-11.7403,-46.7525
-22.3657,-48.6834
-14.3464,-56.7947
-21.3973,-49.88399999999999
-11.4661,-46.8189
-20.1197,-44.9212
2.7617,-60.7247
-20.6994,-42.075
-13.3631,-59.1419
-22.9096,-43.7297
-18.7541,-49.2632
-11.7098,-46.7563
-22.3348,-48.3971
-11.8225,-41.4591
-25.73,-53.0475
-29.4496,-53.2857
-29.2,-51.25
-22.1743,-49.9736
-14.1296,-42.5597
-20.65,-47.6833
-14.1523,-42.6816
-5.1106,-35.9279
-5.0545,-35.9687
-5.053,-35.9784
-22.6107,-46.9245
-3.4367,-38.9854
-20.0797,-41.7336
-20.1167,-43.8858
-20.1258,-43.9502
-20.117,-44.2141
-14.8621,-40.83
-12.763,-38.4718
-2.5896,-43.1995
-10.2875,-48.2956
-22.8349,-43.3605
-25.3893,-51.4458
-23.5678,-46.6939
-23.544,-46.6265
-23.6461,-46.6386
-22.899,-43.1985
-10.314,-58.3495
-6.6566,-69.8666
-21.8514,-54.0159
-20.5957,-51.5975
-3.1210000000000004,-59.9186
-23.2038,-46.8144
-22.9927,-47.0976
-22.7,-47.2833
-19.7756,-44.0626
-15.9825,-55.0828
-18.4519,-47.9859
-3.2147,-39.3288
-13.91,-42.6242
-4.5099,-37.7607
-26.1852,-50.3597
-24.9522,-50.1
-3.98,-38.6105
-25.58,-49.6265
-22.368000000000002,-46.9325
-4.2788,-42.9783
-21.9943,-53.4155
-17.0598,-46.1705
-29.1203,-53.3678
-29.1306,-53.3156
-16.7,-54.76
-19.1178,-50.6456
-30.9735,-54.6353
-3.5980000000000003,-39.0477
-7.4368,-70.0203
-21.5208,-49.8611
-21.5208,-49.8611
-28.5558,-52.5456
-26.5531,-52.3272
-21.7602,-43.3408
-27.7833,-51.3667
-20.8333,-47.3
-13.7786,-59.7889
-11.4797,-60.7469
-14.477,-42.5853
-19.9196,-43.9289
-18.6758,-51.8656
-22.35,-46.225
-22.6533,-47.2014
-6.2266,-35.198
-6.5872,-47.4594
-20.1506,-47.2794
-3.248,-39.2943
-25.2877,-49.2147
-12.7805,-38.3944
-21.9166,-42.2549
-21.6031,-46.9492
-5.3651,-35.8619
-5.3919,-35.8331
-5.3973,-35.8749
-5.2622,-35.8145
-5.2329,-35.9318
-23.9293,-46.4239
-24.474,-51.7922
-10.9071,-37.0622
-23.6163,-45.4036
-23.1755,-45.8775
-4.5358,-37.6953
-3.0179,-39.6741
-3.4315,-38.961999999999996
-4.3631,-37.8839
-3.8708,-38.3803
-3.4953,-38.9339
-26.5839,-51.6876
-26.5781,-51.7004
-20.1169,-43.8681
-1.4575,-48.4944
-23.3516,-47.8475
-20.5032,-43.9168
-23.5985,-46.908
-23.5999,-46.9097
-27.595,-48.5486
-3.7489,-38.4539
-22.2042,-43.0931
-22.3051,-51.2115
-20.7942,-42.0
-23.5839,-46.6728
-19.067,-42.8092
-5.0969999999999995,-36.0204
-10.1622,-59.4578
-26.7636,-52.2183
-10.1648,-59.4466
-30.4469,-50.3888
-30.4398,-50.4053
-30.4525,-50.4226
-17.968,-51.7613
-3.3218,-39.2671
-3.3188,-39.2396
-3.3478,-39.2652
-3.3221,-39.2671
-3.3699,-39.2621
-8.1713,-70.3496
-8.1639,-70.3539
-22.6975,-46.8512
-23.6949,-46.6691
-27.5594,-53.5767
-21.8411,-47.3514
0.852,-51.2
-7.9077,-34.8933
-20.1246,-40.2983
-7.9077,-34.8933
-20.750999999999998,-51.678000000000004
-23.8482,-50.3808
-21.111,-50.2236
-15.3926,-58.6378
-22.5136,-47.3723
-3.2011,-39.3647
-26.8481,-51.8794
-26.7877,-53.3942
-3.1995,-47.5937
-3.0707,-60.0144
0.0408,-51.1351
-2.5202,-66.0291
-22.7031,-43.8814
-27.6667,-51.7333
-3.6771,-38.8566
-26.4579,-48.7487
-27.1417,-53.0397
-4.1256,-38.1503
-21.0537,-41.72
-20.7,-41.5167
-20.791,-49.2105
-23.9406,-47.1944
-26.9564,-50.4889
-27.5103,-53.4253
-19.9437,-44.1898
-20.2996,-49.1965
-20.0803,-48.8124
-20.7022,-41.0894
-28.4452,-52.1905
-28.6124,-52.2118
-24.0075,-47.2639
-20.45,-43.2667
-20.7492,-41.8761
-25.7086,-51.9981
-25.7086,-51.9981
-20.8157,-49.37
-22.5303,-44.5669
-20.4967,-43.4722
-19.0833,-42.85
-21.1436,-45.0372
-14.1833,-39.4667
-22.7576,-47.4689
-23.0459,-49.0334
-20.6471,-46.3286
-29.3653,-54.5039
-20.3667,-43.2033
-23.6449,-46.8428
-20.1364,-43.8717
-10.937999999999999,-37.0493
-22.500999999999998,-43.1695
-16.7193,-49.2547
-23.9582,-46.3703
-23.5263,-47.4544
-20.4685,-45.1161
-22.9981,-43.6061
-19.9105,-44.1889
-13.3934,-46.3906
-30.8807,-55.6765
-22.7444,-47.1356
-12.8694,-38.5052
-29.2501,-51.1676
-10.6505,-51.4092
-13.3906,-57.6242
-21.5657,-41.0731
-27.6217,-50.9882
-20.7659,-51.2492
-21.85,-48.5167
-29.7563,-51.1378
-20.5711,-50.3749
-16.4028,-48.9282
-23.4402,-46.9083
-3.5274,-44.5174
-3.5274,-44.5174
-27.1107,-48.9364
-22.9192,-43.4408
-7.3481,-35.0174
-8.6361,-35.2036
-13.9969,-45.403
-12.6668,-38.5311
-12.6668,-38.5311
-22.781999999999996,-43.3025
-21.0358,-42.3317
-16.0311,-55.3611
-18.2167,-48.25
-15.2112,-49.0874
-18.0668,-49.6613
-20.913,-46.9819
-26.0833,-51.65
-24.0622,-50.7064
-25.5431,-53.4981
-22.7096,-43.2458
-25.7833,-52.1333
-25.1386,-48.8738
-16.0013,-41.2878
-15.9988,-39.9375
-19.9638,-44.1889
-23.6712,-46.951
-8.2682,-35.5964
-14.793,-57.9672
-23.544,-46.6265
-22.2347,-48.4633
-23.529,-46.7825
-3.2632,-39.2159
-14.2017,-42.6183
-15.1239,-58.9647
-20.8171,-48.8132
-20.5032,-49.5514
-20.4818,-49.5282
-9.2585,-60.3055
-25.7148,-48.9745
-20.1098,-49.7508
-27.767,-53.56
-21.4914,-43.4544
-21.3922,-47.9528
-10.0817,-36.2231
-10.1811,-57.4505
-20.4184,-48.2114
-19.7083,-42.96
-14.2189,-42.6414
-4.8888,-47.3775
-3.5761,-61.395
-8.3377,-67.3088
-3.3243,-61.2
-19.9168,-43.9283
-5.1485,-42.7847
-23.8753,-46.4486
-25.5226,-48.5081
-3.1301,-58.473
-29.5,-50.8333
-12.8694,-38.5052
-15.592,-56.0875
-19.9226,-43.9484
-19.9266,-43.9579
-23.6599,-46.5289
-23.6599,-46.5289
-28.256,-52.403
-22.774,-47.2865
-20.53,-49.3045
-22.9458,-43.3636
-23.544,-46.6265
-26.2425,-52.6916
-23.1071,-45.6764
-23.6682,-46.6772
-15.6248,-56.0868
-21.7932,-49.0027
-18.7921,-52.8859
-27.0372,-49.5708
-30.7709,-55.6629
-21.7592,-48.9906
-21.0013,-48.2761
-22.1616,-50.4744
-3.0274,-39.6209
-3.0812,-39.5949
-3.0660000000000003,-39.5969
-13.8606,-42.6573
-19.9833,-47.75
-19.948,-44.3335
-23.3953,-52.0839
-12.895999999999999,-38.2905
-3.713,-38.5335
-6.3555,-39.2891
-28.365,-54.3743
-28.443,-54.2889
-13.1975,-58.9839
-3.0666,-39.7026
-20.3822,-51.3636
-20.8342,-41.1225
-21.85,-42.5833
-13.8823,-42.663000000000004
-25.5628,-49.3473
-19.2008,-52.3542
-19.2836,-52.3983
-15.255,-58.7164
-2.9039,-48.7272
-2.0315,-48.4021
-20.4468,-45.5227
-23.4205,-46.2233
-14.3912,-42.5939
-19.5317,-42.1231
-29.6749,-51.0439
-20.5265,-51.2345
-13.3669,-57.6175
-10.5586,-37.0292
-19.464000000000002,-42.5275
-23.0957,-49.5836
-21.3441,-47.1555
-21.8278,-47.74100000000001
-7.0507,-71.6819
-8.3892,-35.0821
-21.1004,-51.4821
-22.5824,-47.5216
-26.9293,-51.7905
-16.7381,-42.5747
-18.0833,-51.1667
-10.7008,-47.7939
-7.9058,-35.2847
-10.850999999999999,-37.1165
-24.6933,-51.5192
-21.4167,-47.3333
-25.4269,-54.5931
-21.4717,-46.7957
-26.983,-48.7111
-14.7542,-57.1856
-20.0552,-44.1116
-19.8893,-49.6895
-15.9403,-39.5206
-4.4510000000000005,-43.8765
-2.7449,-58.0125
-2.9225,-39.8407
-2.9211,-39.8617
-2.9476,-39.8369
-2.9481,-39.9012
-2.9665,-39.8795
-23.7519,-46.1394
-3.0863,-59.9058
-23.6462,-46.6386
-23.544,-46.6265
-23.5288,-46.5616
-29.2607,-53.2359
-17.0906,-54.8307
-21.3,-43.2167
-19.0114,-49.6619
-18.4213,-49.11600000000001
-18.369,-49.2605
-23.6125,-47.3969
-21.2913,-44.6224
-27.2767,-52.3822
-21.4,-43.0167
-21.35,-42.9667
-21.3,-42.9
-21.5285,-48.3655
-23.1575,-47.7737
-8.2239,-35.2718
-20.8793,-51.3493
-16.6302,-49.3205
-21.323,-46.733000000000004
-22.9558,-43.3783
-23.0895,-49.9321
-23.301,-45.9565
-22.425,-48.02
-9.256,-64.3677
-15.9222,-55.2163
-29.0735,-53.208999999999996
-20.0231,-47.4344
-23.195,-46.0278
-22.8167,-46.9
-15.2071,-48.9758
-9.9537,-63.0917
-6.9869,-35.0143
-18.8894,-48.2485
-2.9816,-60.0178
-28.9361,-51.4648
-23.6277,-46.7264
-0.9196,-52.4258
-17.6918,-51.6155
-17.8933,-51.7233
-15.2356,-58.7278
-5.3785,-36.8091
-9.2664,-64.6478
-13.918,-42.6204
-23.8133,-47.6731
-9.4342,-71.8839
-28.441,-48.9485
-28.441,-48.9485
-28.441,-48.9485
-28.2931,-53.8742
-21.081999999999997,-49.912
-21.5828,-46.7467
-27.7178,-50.6569
-20.12,-42.3939
-21.8344,-46.0919
-19.754,-40.3765
-19.6397,-45.1092
-7.2094,-39.3061
-14.7483,-58.0739
-14.7561,-58.0231
-8.006,-35.6969
-20.3953,-40.5708
-21.6855,-43.4475
-20.4705,-44.2464
-10.5573,-37.0301
-19.9841,-47.7887
-20.7758,-51.6267
-5.3898,-35.8463
-10.3591,-58.5821
-23.2094,-49.23
-23.9622,-47.39
-3.4699,-66.0575
-2.7382,-66.7589
-11.3033,-59.2236
-21.79,-48.1665
-29.4724,-51.4116
-28.6338,-49.2327
-24.2436,-50.7414
-27.5585,-50.303000000000004
-22.8269,-43.0539
-20.0709,-45.5429
-22.1575,-47.2496
-21.5139,-54.7018
-19.3256,-40.0606
-23.2821,-51.1416
-22.5513,-47.3597
-22.5956,-48.7869
-23.9101,-48.8623
-9.8394,-48.2919
-17.2536,-47.6785
-17.2799,-47.5251
-12.1525,-46.8177
-4.5891,-37.6377
-19.0572,-52.5308
-26.5439,-52.3694
-6.7819,-48.1508
-27.1456,-52.8392
-10.0085,-67.7578
-6.1236,-36.7025
-23.2081,-47.5661
-0.8232,-52.5169
-7.6571,-35.3309
-22.899,-43.1985
-18.8588,-41.7966
-26.7746,-53.1925
-19.8605,-47.4301
-22.8085,-42.958
-22.5667,-44.8631
-22.5167,-48.65
-23.459,-46.5235
-14.1769,-42.6541
-21.0142,-42.461000000000006
-22.5781,-46.4194
-21.6253,-47.0094
-3.139,-58.4345
-28.9333,-51.7667
-27.4275,-53.5408
-22.1615,-47.9011
-23.5243,-48.9287
-23.6461,-46.6386
-22.7213,-47.6397
-21.5649,-50.9594
-26.5778,-52.4961
-20.741,-51.6541
-22.3688,-45.3516
-8.6514,-35.2175
-9.144,-38.3134
-19.5323,-39.7992
-22.7169,-47.6517
-9.7572,-48.3714
-22.6721,-48.8156
-22.5402,-48.7994
-7.2618,-64.7841
-22.4157,-44.2808
-26.4773,-49.1505
-26.706,-49.1632
-30.3703,-54.3373
-14.4178,-59.5236
-20.7787,-48.1919
-4.865,-44.3506
-22.9505,-43.1778
-20.2706,-45.6231
-30.0188,-51.1916
-19.9407,-44.1091
-1.7619999999999998,-55.8565
-1.7619999999999998,-55.8565
-7.8562,-34.9002
-25.5305,-49.1967
-26.1118,-50.2986
-22.125,-41.8333
-22.7906,-46.8972
-5.412000000000001,-35.8483
-6.0463,-36.5551
-6.0863,-36.5312
-5.0883,-36.5578
-5.854,-35.3445
-12.3512,-42.3385
-27.5278,-51.7903
-15.5225,-41.5111
-19.6428,-43.6911
-26.7717,-51.0044
-15.8062,-49.0024
-27.0367,-49.575
-18.6806,-48.4908
-3.9466,-41.123000000000005
-14.6828,-46.2961
-3.2913,-60.6075
-18.3495,-49.4084
-3.428,-60.4494
-8.279,-35.5964
-20.479,-48.4015
-5.1739999999999995,-36.3024
-5.1659,-36.3193
-5.1856,-36.3603
-5.1673,-36.4068
-8.8733,-69.2803
-14.8744,-55.7858
-22.9458,-43.3641
-4.9639999999999995,-36.9147
-5.3646,-49.1083
-21.3488,-55.4292
-3.873,-38.6165
-14.3389,-57.6192
-22.5711,-50.6442
-4.8613,-42.7816
-4.8221,-44.355
-26.2875,-48.8785
-19.754,-40.3765
-21.9897,-42.2972
-1.8519999999999999,-65.5715
-27.57,-53.7858
-20.2878,-47.0661
-8.9439,-72.7864
-30.3324,-54.3105
-29.7566,-55.857
-31.3519,-54.0266
-31.7678,-52.4062
-12.5757,-60.8972
-16.639,-49.2653
-14.4591,-54.03
-19.5237,-51.3863
-17.8024,-50.9501
-11.7232,-61.715
-14.6282,-57.5403
-6.8424,-51.4236
-20.3011,-49.1967
-27.2072,-51.5117
-10.1446,-36.5339
-14.1337,-42.6024
-9.464,-59.6949
-12.8217,-60.2958
-19.5005,-40.9185
-28.0978,-53.0142
-16.2,-47.1667
-6.5823,-34.9785
-2.6219,-60.2502
-2.6219,-60.2502
-3.0911,-60.4709
-3.3957,-57.7044
-4.9467,-36.9641
-22.7502,-46.085
-24.6,-53.2333
-22.0392,-43.7683
-21.256999999999998,-50.6335
-21.469,-47.3535
-20.4503,-50.1965
-15.9781,-55.3594
-19.9669,-44.2034
-19.9583,-44.1509
-5.1278,-36.4536
-5.0826,-36.4074
-26.253,-51.0903
-12.694,-38.3145
-6.4939,-34.9719
-20.1393,-44.1903
-33.7228,-53.398999999999994
-33.7174,-53.4167
-22.9591,-47.0894
-20.865,-42.355
-18.9122,-48.0414
-13.5542,-59.9353
-6.9447,-35.1299
-5.4308,-35.8931
-5.4144,-35.9001
-20.439,-54.6365
-20.2312,-49.3503
-22.3669,-46.9
-20.4724,-47.8749
-24.4181,-54.0271
-27.7539,-51.3122
-27.3456,-52.7311
-20.775,-46.725
-11.9319,-62.1828
-29.0303,-51.5206
3.1219,-60.7085
-0.8621,-52.5339
-22.0197,-43.3022
-21.2063,-49.7316
-22.2916,-55.0938
-20.8512,-50.0799
-21.4779,-47.7607
-30.3176,-51.8654
-9.8497,-41.0565
-5.3628,-35.819
-5.3601,-35.8355
-5.3744,-35.8683
-5.382000000000001,-35.8809
-5.3055,-35.9132
-5.3437,-35.8783
-14.0885,-42.6827
-23.6182,-46.6912
-23.6182,-46.6912
-23.6182,-46.6912
-16.3419,-51.4375
-22.701999999999998,-46.9765
-17.5833,-40.9833
-3.7053,-38.4711
-22.6597,-50.2072
-3.1936,-39.3746
-21.194000000000003,-51.2062
-20.4667,-41.4667
-12.6566,-38.2655
-9.8628,-41.0834
-9.6158,-64.9292
-21.9143,-47.498000000000005
-22.0056,-47.4406
-22.3462,-47.3239
-13.8249,-56.0728
-16.9647,-50.4381
-21.1815,-48.6447
-16.354,-46.8965
-5.3418,-42.8069
-23.891,-46.4155
-22.478,-47.4472
-22.6952,-43.4558
-22.6833,-43.8739
-22.5,-45.3333
-23.4857,-46.4294
-20.581,-49.9424
-20.4503,-50.196999999999996
-22.92,-45.4525
-14.8633,-53.29
-5.811,-35.1971
-5.7896,-35.1941
-5.8832,-35.2006
-5.8803,-35.2195
-20.581,-49.9424
-3.8513,-38.5872
-12.8324,-38.408
-8.3343,-35.0128
-10.189,-59.4345
-22.756999999999998,-47.1445
-22.2988,-41.873000000000005
-22.899,-43.1985
-22.881,-43.2753
-3.7817,-38.5182
-13.8957,-42.6769
-18.1428,-48.27
-28.448,-48.9749
-21.1189,-50.2011
-9.8435,-57.8019
-28.0411,-49.13
-17.2743,-50.1395
-13.022,-57.0645
-21.4667,-42.85
-9.968,-57.4555
-20.8238,-49.7558
-13.5903,-56.2171
-19.1331,-47.6936
-21.9082,-48.1044
-13.9848,-57.067
-23.4624,-46.8558
-25.0114,-48.6222
